0,0,1,2,3,4
5,5,"(('a', 'b'), ('a', ('a', ('a', 'b'))))",elu,mul,86.27804487179488
0,0,"('a', 'b')",sigmoid,mul,86.46834935897436
1,1,"('b', ('a', 'b'))",sigmoid,sub,86.46834935897436
2,2,"('a', ('b', ('a', 'b')))",softsign,add,86.46834935897436
3,3,"(('a', 'b'), ('a', ('b', ('a', 'b'))))",sigmoid,sub,86.46834935897436
4,4,"(('a', 'b'), (('a', 'b'), ('a', ('b', ('a', 'b')))))",sigmoid,div,86.46834935897436
5,5,"(('a', 'b'), ('b', ('a', 'b')))",elu,add,86.46834935897436
0,0,"('a', 'b')",softsign,div,9.815705128205128
1,1,"('b', ('a', 'b'))",elu,mul,9.815705128205128
2,2,"(('a', 'b'), ('b', ('a', 'b')))",sigmoid,sub,9.815705128205128
3,3,"('b', ('b', ('a', 'b')))",elu,sub,9.815705128205128
4,4,"('a', ('b', ('a', 'b')))",sigmoid,mul,9.815705128205128
5,5,"(('a', 'b'), ('b', ('b', ('a', 'b'))))",elu,add,9.815705128205128
0,0,"('a', 'b')",softsign,sub,9.805689102564102
1,1,"('a', ('a', 'b'))",elu,sub,9.805689102564102
2,2,"('b', ('a', 'b'))",softsign,mul,9.805689102564102
3,3,"(('a', 'b'), ('b', ('a', 'b')))",softsign,sub,9.805689102564102
4,4,"(('b', ('a', 'b')), (('a', 'b'), ('b', ('a', 'b'))))",softsign,div,9.805689102564102
5,5,"((('a', 'b'), ('b', ('a', 'b'))), (('b', ('a', 'b')), (('a', 'b'), ('b', ('a', 'b')))))",sigmoid,sub,9.805689102564102
0,0,"('a', 'b')",sigmoid,add,9.805689102564102
1,1,"('b', ('a', 'b'))",softsign,div,9.805689102564102
2,2,"('b', ('b', ('a', 'b')))",elu,sub,9.805689102564102
3,3,"(('a', 'b'), ('b', ('a', 'b')))",sigmoid,mul,9.805689102564102
4,4,"('a', ('a', 'b'))",sigmoid,mul,9.805689102564102
5,5,"('b', ('a', ('a', 'b')))",elu,div,9.805689102564102
0,0,"('a', 'b')",elu,add,85.88741987179488
1,1,"('a', ('a', 'b'))",elu,add,85.88741987179488
2,2,"(('a', 'b'), ('a', ('a', 'b')))",softsign,mul,85.88741987179488
3,3,"(('a', 'b'), (('a', 'b'), ('a', ('a', 'b'))))",softsign,div,85.88741987179488
4,4,"('a', (('a', 'b'), (('a', 'b'), ('a', ('a', 'b')))))",softsign,mul,85.88741987179488
5,5,"('a', ('a', ('a', 'b')))",elu,mul,85.88741987179488
0,0,"('a', 'b')",elu,sub,87.00921474358974
1,1,"('a', ('a', 'b'))",softsign,mul,87.00921474358974
2,2,"(('a', 'b'), ('a', ('a', 'b')))",elu,add,87.00921474358974
3,3,"('a', ('a', ('a', 'b')))",sigmoid,add,87.00921474358974
4,4,"('b', ('a', ('a', ('a', 'b'))))",elu,add,87.00921474358974
5,5,"(('a', ('a', 'b')), ('b', ('a', ('a', ('a', 'b')))))",sigmoid,sub,87.00921474358974
0,0,"('a', 'b')",sigmoid,mul,82.36177884615384
1,1,"('a', ('a', 'b'))",elu,mul,82.36177884615384
2,2,"('b', ('a', 'b'))",sigmoid,mul,82.36177884615384
3,3,"('a', ('b', ('a', 'b')))",elu,add,82.36177884615384
4,4,"('b', ('b', ('a', 'b')))",elu,div,82.36177884615384
5,5,"('b', ('a', ('b', ('a', 'b'))))",softsign,mul,82.36177884615384
0,0,"('a', 'b')",softsign,mul,9.805689102564102
1,1,"('b', ('a', 'b'))",elu,mul,9.805689102564102
2,2,"('b', ('b', ('a', 'b')))",softsign,sub,9.805689102564102
3,3,"(('a', 'b'), ('b', ('a', 'b')))",elu,add,9.805689102564102
4,4,"('b', ('b', ('b', ('a', 'b'))))",softsign,div,9.805689102564102
5,5,"(('b', ('a', 'b')), ('b', ('b', ('b', ('a', 'b')))))",softsign,sub,9.805689102564102
0,0,"('a', 'b')",elu,sub,9.795673076923077
1,1,"('a', ('a', 'b'))",elu,mul,9.795673076923077
2,2,"('b', ('a', ('a', 'b')))",sigmoid,sub,9.795673076923077
3,3,"('a', ('b', ('a', ('a', 'b'))))",softsign,add,9.795673076923077
4,4,"(('a', ('a', 'b')), ('a', ('b', ('a', ('a', 'b')))))",elu,sub,9.795673076923077
5,5,"('b', ('a', ('b', ('a', ('a', 'b')))))",elu,div,9.795673076923077
0,0,"('a', 'b')",elu,add,84.04447115384616
1,1,"('a', ('a', 'b'))",softsign,mul,84.04447115384616
2,2,"('a', ('a', ('a', 'b')))",elu,sub,84.04447115384616
3,3,"('a', ('a', ('a', ('a', 'b'))))",softsign,div,84.04447115384616
4,4,"(('a', ('a', ('a', 'b'))), ('a', ('a', ('a', ('a', 'b')))))",sigmoid,add,84.04447115384616
5,5,"(('a', 'b'), ('a', ('a', ('a', 'b'))))",elu,mul,84.04447115384616
0,0,"('a', 'b')",softsign,sub,9.805689102564102
1,1,"('a', ('a', 'b'))",elu,mul,9.805689102564102
2,2,"('b', ('a', 'b'))",softsign,mul,9.805689102564102
3,3,"(('a', ('a', 'b')), ('b', ('a', 'b')))",elu,mul,9.805689102564102
4,4,"('a', ('a', ('a', 'b')))",elu,mul,9.805689102564102
5,5,"(('b', ('a', 'b')), (('a', ('a', 'b')), ('b', ('a', 'b'))))",sigmoid,div,9.805689102564102
0,0,"('a', 'b')",softsign,add,86.6386217948718
1,1,"('a', ('a', 'b'))",elu,add,86.6386217948718
2,2,"('b', ('a', 'b'))",softsign,add,86.6386217948718
3,3,"('a', ('a', ('a', 'b')))",elu,mul,86.6386217948718
4,4,"(('b', ('a', 'b')), ('a', ('a', ('a', 'b'))))",elu,sub,86.6386217948718
5,5,"('b', ('a', ('a', ('a', 'b'))))",elu,add,86.6386217948718
0,0,"('a', 'b')",elu,sub,9.795673076923077
1,1,"('b', ('a', 'b'))",sigmoid,add,9.795673076923077
2,2,"('b', ('b', ('a', 'b')))",sigmoid,mul,9.795673076923077
3,3,"('b', ('b', ('b', ('a', 'b'))))",softsign,add,9.795673076923077
4,4,"('a', ('b', ('b', ('b', ('a', 'b')))))",elu,add,9.795673076923077
5,5,"('a', ('a', 'b'))",softsign,div,9.795673076923077
0,0,"('a', 'b')",sigmoid,div,9.805689102564102
1,1,"('a', ('a', 'b'))",elu,mul,9.805689102564102
2,2,"('b', ('a', 'b'))",softsign,add,9.805689102564102
3,3,"('b', ('a', ('a', 'b')))",elu,mul,9.805689102564102
4,4,"(('a', ('a', 'b')), ('b', ('a', 'b')))",softsign,mul,9.805689102564102
5,5,"(('a', ('a', 'b')), (('a', ('a', 'b')), ('b', ('a', 'b'))))",softsign,sub,9.805689102564102
0,0,"('a', 'b')",sigmoid,mul,84.26482371794872
1,1,"('b', ('a', 'b'))",sigmoid,div,84.26482371794872
2,2,"('a', ('a', 'b'))",softsign,div,84.26482371794872
3,3,"('a', ('a', ('a', 'b')))",elu,mul,84.26482371794872
4,4,"('a', ('b', ('a', 'b')))",sigmoid,div,84.26482371794872
5,5,"(('b', ('a', 'b')), ('a', ('a', 'b')))",softsign,mul,84.26482371794872
0,0,"('a', 'b')",elu,sub,90.86538461538461
1,1,"('b', ('a', 'b'))",softsign,mul,90.86538461538461
2,2,"('b', ('b', ('a', 'b')))",sigmoid,add,90.86538461538461
3,3,"('a', ('a', 'b'))",elu,add,90.86538461538461
4,4,"('a', ('a', ('a', 'b')))",elu,sub,90.86538461538461
5,5,"(('b', ('b', ('a', 'b'))), ('a', ('a', ('a', 'b'))))",sigmoid,sub,90.86538461538461
0,0,"('a', 'b')",sigmoid,add,87.8505608974359
1,1,"('b', ('a', 'b'))",elu,mul,87.8505608974359
2,2,"('b', ('b', ('a', 'b')))",softsign,add,87.8505608974359
3,3,"('a', ('b', ('b', ('a', 'b'))))",sigmoid,add,87.8505608974359
4,4,"(('a', 'b'), ('b', ('b', ('a', 'b'))))",sigmoid,sub,87.8505608974359
5,5,"('a', ('b', ('a', 'b')))",elu,sub,87.8505608974359
0,0,"('a', 'b')",softsign,sub,86.84895833333333
1,1,"('b', ('a', 'b'))",sigmoid,sub,86.84895833333333
2,2,"('b', ('b', ('a', 'b')))",softsign,sub,86.84895833333333
3,3,"('a', ('a', 'b'))",softsign,mul,86.84895833333333
4,4,"('a', ('b', ('b', ('a', 'b'))))",softsign,div,86.84895833333333
5,5,"(('a', 'b'), ('b', ('b', ('a', 'b'))))",sigmoid,sub,86.84895833333333
0,0,"('a', 'b')",softsign,mul,9.805689102564102
1,1,"('b', ('a', 'b'))",softsign,add,9.805689102564102
2,2,"('a', ('b', ('a', 'b')))",sigmoid,mul,9.805689102564102
3,3,"('b', ('b', ('a', 'b')))",softsign,mul,9.805689102564102
4,4,"('a', ('a', 'b'))",softsign,add,9.805689102564102
5,5,"('b', ('a', ('a', 'b')))",elu,div,9.805689102564102
0,0,"('a', 'b')",elu,div,9.805689102564102
1,1,"('b', ('a', 'b'))",elu,add,9.805689102564102
2,2,"('a', ('a', 'b'))",softsign,sub,9.805689102564102
3,3,"('a', ('b', ('a', 'b')))",elu,add,9.805689102564102
4,4,"(('a', 'b'), ('a', ('b', ('a', 'b'))))",elu,div,9.805689102564102
5,5,"('a', ('a', ('a', 'b')))",elu,add,9.805689102564102
0,0,"('a', 'b')",elu,div,9.775641025641026
1,1,"('b', ('a', 'b'))",softsign,add,9.775641025641026
2,2,"(('a', 'b'), ('b', ('a', 'b')))",sigmoid,mul,9.775641025641026
3,3,"(('b', ('a', 'b')), (('a', 'b'), ('b', ('a', 'b'))))",elu,add,9.775641025641026
4,4,"((('a', 'b'), ('b', ('a', 'b'))), (('b', ('a', 'b')), (('a', 'b'), ('b', ('a', 'b')))))",elu,div,9.775641025641026
5,5,"('b', ((('a', 'b'), ('b', ('a', 'b'))), (('b', ('a', 'b')), (('a', 'b'), ('b', ('a', 'b'))))))",elu,add,9.775641025641026
0,0,"('a', 'b')",elu,add,89.07251602564102
1,1,"('b', ('a', 'b'))",sigmoid,sub,89.07251602564102
2,2,"('b', ('b', ('a', 'b')))",sigmoid,add,89.07251602564102
3,3,"('b', ('b', ('b', ('a', 'b'))))",sigmoid,add,89.07251602564102
4,4,"(('a', 'b'), ('b', ('b', ('b', ('a', 'b')))))",sigmoid,sub,89.07251602564102
5,5,"(('a', 'b'), ('b', ('a', 'b')))",elu,add,89.07251602564102
0,0,"('a', 'b')",elu,mul,9.795673076923077
1,1,"('a', ('a', 'b'))",elu,sub,9.795673076923077
2,2,"('b', ('a', ('a', 'b')))",elu,div,9.795673076923077
3,3,"(('a', ('a', 'b')), ('b', ('a', ('a', 'b'))))",sigmoid,div,9.795673076923077
4,4,"('a', ('a', ('a', 'b')))",elu,mul,9.795673076923077
5,5,"((('a', ('a', 'b')), ('b', ('a', ('a', 'b')))), ('a', ('a', ('a', 'b'))))",softsign,div,9.795673076923077
0,0,"('a', 'b')",elu,add,9.805689102564102
1,1,"('b', ('a', 'b'))",elu,mul,9.805689102564102
2,2,"('b', ('b', ('a', 'b')))",elu,sub,9.805689102564102
3,3,"('a', ('a', 'b'))",elu,mul,9.805689102564102
4,4,"('a', ('b', ('a', 'b')))",elu,div,9.805689102564102
5,5,"('b', ('a', ('b', ('a', 'b'))))",sigmoid,mul,9.805689102564102
0,0,"('a', 'b')",softsign,div,9.805689102564102
1,1,"('b', ('a', 'b'))",sigmoid,add,9.805689102564102
2,2,"(('a', 'b'), ('b', ('a', 'b')))",sigmoid,mul,9.805689102564102
3,3,"('b', ('b', ('a', 'b')))",softsign,sub,9.805689102564102
4,4,"('a', ('a', 'b'))",sigmoid,mul,9.805689102564102
5,5,"('b', (('a', 'b'), ('b', ('a', 'b'))))",elu,div,9.805689102564102
